uniq_id,image_id,caption,image
408896,385178,A man taking a swing at a tennis ball,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000385178.jpg
99317,301970,A group of Zebras in a field two facing the camera.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000301970.jpg
3250,324588,A group of skiers going to and fro under a ski lift.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000324588.jpg
708835,328606,A steam engine that is traveling down some tracks.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000328606.jpg
719908,438896,A beautiful girl standing under an umbrella with her mouth open.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000438896.jpg
615303,110442,What looks to be dessert on a popsicle stick.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000110442.jpg
728379,446181,A young child wearing a helmet on skies.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000446181.jpg
799296,471421,A small orange airplane prepares to take off.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000471421.jpg
782225,336353,Two dogs are lying on a wooden bed.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000336353.jpg
215127,53178,Four zebras drinking water with field in the background.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000053178.jpg
97610,14967,A black bear about to go into the water.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000014967.jpg
1451,134914,A man exiting a small airplane while two other men wait.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000134914.jpg
262635,226151,A large propeller plane sitting inside of a building.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000226151.jpg
11079,404139,A young man preparing to fly his kite on a sandy ocean front beach.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000404139.jpg
493969,39716,A cat sitting on top of a bed next to a brown stuffed animal.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000039716.jpg
427016,116723,Life guards wearing red shirts in an ocean with a blue surfboard. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000116723.jpg
6931,88176,Two cows standing in a dirt lot behind a wire fence.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000088176.jpg
757704,56695,A lot of really tall buildings with a palm tree in a nice city.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000056695.jpg
751660,546161,A baseball player getting tagged out during a game,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000546161.jpg
74798,571799,Two hipsters sitting down at a table cutting up a chocolate cake.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000571799.jpg
163297,490126,Two people playing a game of tennis on a tennis court.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000490126.jpg
402745,520685,A group of men standing around a kitchen preparing food.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000520685.jpg
347235,73669,A brown horse standing next to another brown horse.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000073669.jpg
706885,254366,wooden park bench sitting between two trees with grassy background,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000254366.jpg
329710,418329,A man in grey shirt and black shorts playing tennis.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000418329.jpg
106733,352724,A bunch of ripe bananas sitting on a cutting board next to Grape-nuts and yogurt.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000352724.jpg
104610,17170,A picture of the feet of lacrosse players at a game.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000017170.jpg
427722,336981,A man sitting at a table next to a woman.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000336981.jpg
111688,161244,A man in a suit and a cat in a white dress on a bench.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000161244.jpg
488596,535340,A bird sitting on top of a body of water.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000535340.jpg
720741,460168,A clock sitting on top of a table.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000460168.jpg
32334,155198,A woman on the beach holding a bike and her umbrella,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000155198.jpg
355832,233218,A boy is standing on a surf board in water.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000233218.jpg
292825,214932,A grey fighter plane on runway with bomber in the background.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000214932.jpg
553111,244973,Gold covered chocolate bears are lined up on the shelf.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000244973.jpg
672203,499596,A long yellow and green boat stopped harbored at the bay. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000499596.jpg
407105,142239,a barn owl takes a bath in a body of water.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000142239.jpg
466397,97010,there are two skiers that are waiting at the train station,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000097010.jpg
299356,419439,A school bus parked in a snowy parking lot.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000419439.jpg
504158,133063,a close up of a slice of cake ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000133063.jpg
232664,254682,People gather near an old clock tower with atria in the city. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000254682.jpg
25556,72800,A bird perched on top of stacked books. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000072800.jpg
547514,67414,A zebra sticking it's head inside of a car door window.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000067414.jpg
526204,385441,A very cool looking old style train car by some tracks.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000385441.jpg
325759,458205,Jumbo jet parked on the runway either just landing or getting ready for takeoff.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000458205.jpg
168811,162372,An airplane that is taking off into the sky.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000162372.jpg
173288,512658,Two banana dolls chained to a post at a booth,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000512658.jpg
126794,298031,A small group of skateboarders relaxing during a break from practice.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000298031.jpg
569079,27252,A bunch of people near some water with the sun shining.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000027252.jpg
692012,209491,A woman on a beach flying a kite on a cloudy day.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000209491.jpg
662750,472602,A woman blowing bubbles with a bubble wand.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000472602.jpg
401606,452746,The sign is warning about potential crossing surfers.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000452746.jpg
779777,576153,A bunch of elephants are standing in a field. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000576153.jpg
314732,501889,A park bench facing towards ocean and building in the far distance.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000501889.jpg
733291,410908,A couple of bananas sitting on top of a table.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000410908.jpg
633021,100647,A person on some skis in the water.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000100647.jpg
289334,32644,A bowl of food is sitting next to a cup on a table.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000032644.jpg
356016,281164,A man holding a smart phone in the palm of his hand.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000281164.jpg
640024,441132,A white and red train pulling into a train station.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000441132.jpg
671720,436627,A parking meter with forty-nine minutes left to go. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000436627.jpg
339803,411430,A person holding up scissors near a cut out image.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000411430.jpg
132368,125168,A street scene with focus on a Mexican restaurant.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000125168.jpg
353962,72905,A herd of cattle grazing on a lush green field.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000072905.jpg
504665,305580,a close up of a person holding a hot dog ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000305580.jpg
364903,280177,A black cat sitting on a table next to a bowl of chicken soup.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000280177.jpg
3572,412167,Two baby elephants drink water with their trunks.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000412167.jpg
473665,383956,A black and white image of a home and barn. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000383956.jpg
628816,516319,Herd of sheep in a field in front of the woods.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000516319.jpg
122212,188623,A beautiful blond woman with her arms around a guy.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000188623.jpg
745356,364247,A person is running into the surf with a surf board.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000364247.jpg
409482,410916,"A small girl sits at a table and eats lunch, consisting of noodles, fruit, milk and bread",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000410916.jpg
315259,335323,A fighter jet flying in a  cloudy sky with numbers on it.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000335323.jpg
291688,486240,A large black bear walking across a lush green field.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000486240.jpg
473311,155845,a street sign on a dirt road with a sky background,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000155845.jpg
48483,541212,A young child walking down a rain covered sidewalk with an umbrella.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000541212.jpg
584927,422782,A woman sitting next to another woman as they look over a pamphlet.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000422782.jpg
795564,344038,to giraffes touching noses over a wooden gate,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000344038.jpg
675522,551364,A zebra is walking on a road with cars.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000551364.jpg
3066,335054,A group of horses are getting their feet wet.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000335054.jpg
507354,40108,A man balances on a surfboard with another man holding on to the end of the board.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000040108.jpg
474220,301362,A elephant that is laying down in the grass.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000301362.jpg
317005,447907,"A kitchen scene with the sink, refrigerator and dishwasher.",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000447907.jpg
